velocity,altitude,accel_x,accel_y,accel_z,temperature,pressure,latitude,longitude,sinyal_gücü,paket_no,paket_kaybi,vertical_velocity,gyro_x,gyro_y,gyro_z,timestamp
80.8,0,0.29,-2.22,-7.69,-1.4,1013.0,39.90643,32.805979,-101.6,1074,0.5,81.2,11.79,-4.9,0.1,14:51:20.300
77.4,0,-1.43,2.82,-9.31,-1.2,1012.4,39.906378,32.805921,-101.9,1075,0.6,75.8,-9.2,2.2,-2.34,14:51:20.400
80.7,0,0.41,1.17,-11.27,-1.7,1014.3,39.906383,32.80601,-101.8,1076,1.1,81.8,0.31,-1.75,-0.92,14:51:20.501
75.0,0,2.56,2.33,-11.42,-1.4,1012.2,39.906369,32.805994,-94.8,1077,0.8,76.0,-0.59,0.7,1.08,14:51:20.602
80.1,0,0.45,-1.9,-9.87,-1.3,1013.5,39.90636,32.805948,-102.1,1078,0.3,79.0,-6.4,-12.87,2.01,14:51:20.703
76.8,0,-1.17,0.71,-11.86,-1.8,1012.9,39.906379,32.805994,-87.9,1079,1.0,76.8,-3.45,1.48,0.9,14:51:20.805
77.0,0,3.51,2.29,-9.88,-1.4,1013.1,39.906343,32.805993,-88.2,1080,1.3,74.4,1.12,4.4,2.5,14:51:20.906
72.3,0,2.0,-1.85,-9.92,-1.8,1013.4,39.906409,32.805973,-95.6,1081,0.1,73.5,8.9,11.73,2.23,14:51:21.007
74.4,0,-1.5,-0.23,-10.13,-1.5,1013.1,39.906445,32.805983,-86.6,1082,1.1,72.9,-2.67,2.28,1.62,14:51:21.108
78.4,0,-1.09,-2.72,-7.89,-1.5,1013.7,39.906428,32.805987,-94.2,1083,0.7,78.6,-1.66,-3.41,-1.85,14:51:21.208
79.4,0,-1.12,-1.45,-8.68,-1.5,1013.4,39.906408,32.805993,-97.6,1084,0.6,77.6,-6.95,0.75,0.14,14:51:21.309
73.3,0,-3.52,2.23,-11.71,-1.3,1013.5,39.906382,32.805984,-89.2,1085,0.7,73.6,-3.64,0.43,-0.27,14:51:21.409
77.0,0,-2.91,-0.7,-11.35,-0.8,1012.7,39.906339,32.806013,-98.6,1086,1.8,75.4,0.57,-0.11,-12.27,14:51:21.510
77.9,0,-1.7,2.78,-8.1,-1.8,1012.9,39.906415,32.805981,-85.9,1087,0.6,78.8,-5.71,5.29,3.92,14:51:21.611
78.2,0,-1.85,-0.47,-11.71,-1.6,1013.6,39.906371,32.805974,-95.1,1088,1.8,78.0,2.8,6.2,9.24,14:51:21.712
71.0,0,-1.93,-4.23,-10.15,-1.1,1013.0,39.906409,32.806044,-96.2,1089,1.1,70.5,-10.66,0.59,5.37,14:51:21.813
75.4,0,3.59,6.53,-8.94,-1.7,1013.3,39.906391,32.805972,-90.2,1090,1.0,73.5,2.74,6.51,9.99,14:51:21.914
74.6,0,-2.42,-2.31,-10.99,-1.3,1013.9,39.906387,32.806028,-85.9,1091,0.5,75.1,-15.13,7.79,0.82,14:51:22.014
73.4,0,0.89,-3.37,-10.88,-2.0,1012.4,39.906362,32.806,-89.1,1092,0.6,73.2,-0.94,5.76,-5.23,14:51:22.115
75.8,0,-0.11,-4.06,-9.82,-2.2,1013.0,39.906365,32.805977,-95.4,1093,1.2,75.9,2.99,0.03,-5.2,14:51:22.216
77.3,0,-1.78,-4.07,-9.33,-1.6,1013.1,39.906389,32.805983,-100.9,1094,1.3,78.2,3.29,-2.51,8.38,14:51:22.316
73.3,0,4.32,1.17,-10.14,-1.2,1013.4,39.906378,32.806014,-87.9,1095,0.6,73.8,5.44,6.88,3.52,14:51:22.418
76.6,0,-0.28,-7.38,-9.63,-1.7,1013.6,39.906391,32.805983,-102.2,1096,1.0,76.3,-1.49,4.32,2.22,14:51:22.518
74.3,0,-2.96,-3.01,-11.54,-1.4,1012.7,39.906428,32.806006,-96.7,1097,0.5,74.7,2.0,-4.38,-0.3,14:51:22.620
72.0,0,0.75,-1.44,-11.14,-1.1,1013.3,39.906386,32.806007,-97.1,1098,1.2,71.9,-3.26,-8.45,-4.44,14:51:22.721
71.0,0,-3.87,5.58,-7.92,-1.5,1013.5,39.906421,32.805997,-99.0,1099,1.6,70.5,1.36,-4.89,-3.93,14:51:22.822
76.6,0,1.6,-0.95,-11.61,-1.9,1013.0,39.906379,32.805992,-85.5,1100,0.4,76.4,4.92,2.05,7.84,14:51:22.924
74.7,0,2.52,0.73,-8.3,-1.2,1012.6,39.906406,32.805999,-101.7,1101,0.7,73.6,1.49,5.45,-5.04,14:51:23.025
75.8,0,-1.71,-0.86,-9.25,-1.0,1012.9,39.9064,32.806028,-97.2,1102,0.7,74.9,2.52,4.05,3.0,14:51:23.126
75.5,0,0.94,0.84,-7.56,-1.4,1013.4,39.906416,32.805989,-91.0,1103,0.0,75.9,8.03,5.87,1.8,14:51:23.228
76.1,0,2.01,-0.58,-10.19,-1.8,1013.4,39.906433,32.806002,-89.7,1104,0.6,76.4,-2.0,6.78,-3.04,14:51:23.328
72.4,0,-1.09,3.15,-9.43,-2.4,1013.5,39.906412,32.80601,-95.7,1105,2.0,71.1,-1.58,6.35,-6.38,14:51:23.429
71.8,0,-2.45,0.83,-9.29,-1.8,1013.5,39.906404,32.806022,-91.9,1106,1.9,71.4,-0.66,-2.99,-7.64,14:51:23.530
70.4,0,-1.67,1.5,-9.41,-1.5,1013.1,39.906392,32.805995,-87.2,1107,0.8,69.4,8.32,15.66,1.5,14:51:23.631
71.3,0,2.27,-0.61,-8.48,-1.6,1013.4,39.906387,32.805988,-102.0,1108,1.2,71.3,0.66,0.23,1.37,14:51:23.731
76.5,0,2.08,-1.45,-8.67,-1.5,1012.8,39.906387,32.805978,-91.8,1109,1.2,73.9,-0.39,-6.71,-1.19,14:51:23.832
73.0,0,-1.71,-1.26,-7.9,-1.3,1012.9,39.906405,32.806008,-88.1,1110,0.2,73.2,-0.04,4.11,10.87,14:51:23.933
71.9,0,1.67,-1.04,-9.23,-1.3,1012.0,39.906424,32.805988,-91.8,1111,1.3,71.5,8.91,-1.49,-0.3,14:51:24.034
69.5,0,2.11,0.98,-10.19,-1.6,1013.2,39.90644,32.806019,-103.2,1112,0.6,68.9,-6.79,4.71,-0.29,14:51:24.135
72.0,0,0.96,-0.39,-9.56,-1.6,1012.4,39.906412,32.806042,-95.2,1113,0.6,73.3,-13.2,1.06,-1.08,14:51:24.236
73.9,0,2.86,-4.5,-10.54,-1.3,1013.6,39.906391,32.805987,-98.2,1114,1.7,74.4,2.72,-1.27,1.56,14:51:24.340
70.4,0,-0.52,-0.24,-8.28,-1.7,1012.4,39.906423,32.806005,-100.4,1115,0.3,70.3,-1.24,2.16,9.3,14:51:24.447
71.7,0,0.92,-2.36,-10.69,-1.0,1012.7,39.906401,32.806015,-93.6,1116,1.9,70.3,4.99,5.13,4.8,14:51:24.564
70.8,0,-4.56,2.22,-11.15,-1.4,1013.5,39.906409,32.806051,-104.2,1117,0.5,71.4,3.57,1.42,0.74,14:51:24.670
69.8,0,2.21,-0.02,-6.76,-1.6,1013.5,39.906411,32.806032,-86.1,1118,1.5,68.7,0.0,-10.2,-2.53,14:51:24.771
71.6,0,0.48,-0.06,-10.86,-1.1,1013.1,39.906439,32.806042,-100.6,1119,1.3,71.7,-2.11,-0.05,-10.39,14:51:24.876
68.2,0,3.75,-0.73,-9.98,-1.0,1013.4,39.906428,32.806035,-92.7,1120,1.4,67.1,-8.74,0.94,-6.25,14:51:24.978
69.8,0,-1.67,0.85,-9.51,-1.8,1012.7,39.906412,32.806035,-95.2,1121,0.6,69.7,3.36,-1.16,2.8,14:51:25.079
72.3,0,2.37,-2.3,-10.97,-0.9,1012.1,39.906421,32.806004,-104.0,1122,1.3,71.8,0.58,-4.73,-3.19,14:51:25.204
68.0,0,-1.95,-1.44,-11.85,-1.7,1013.4,39.90641,32.806013,-101.3,1123,1.0,68.0,-4.67,-7.14,1.37,14:51:25.307
67.2,0,1.74,-1.82,-10.33,-0.9,1013.1,39.906454,32.805997,-90.8,1124,2.0,67.6,9.32,-0.79,8.79,14:51:25.411
68.3,0,1.4,-2.3,-10.74,-1.1,1013.7,39.906465,32.806017,-101.3,1125,1.0,67.7,-1.07,0.84,-1.71,14:51:25.521
69.6,0,-1.11,-1.34,-9.72,-1.8,1013.7,39.906431,32.806029,-87.3,1126,1.6,70.0,-7.89,3.84,5.78,14:51:25.631
66.2,0,-1.24,1.98,-8.67,-1.4,1013.5,39.90641,32.806024,-95.5,1127,0.9,65.9,-5.12,-0.29,-4.58,14:51:25.741
69.3,0,4.23,-2.38,-8.48,-1.2,1013.4,39.906402,32.806038,-99.2,1128,1.3,68.3,5.56,-0.26,-1.98,14:51:25.844
67.0,0,0.81,1.55,-10.99,-1.5,1013.9,39.906437,32.806065,-85.0,1129,0.3,65.4,6.06,-0.32,-9.38,14:51:25.950
66.8,0,-2.26,3.97,-9.3,-1.9,1014.1,39.906427,32.806038,-90.2,1130,0.8,67.0,-2.22,-2.73,1.83,14:51:26.055
67.3,0,3.84,-1.19,-9.62,-1.6,1012.2,39.906428,32.806033,-88.9,1131,0.3,68.2,0.68,-7.34,-8.88,14:51:26.158
64.9,0,-1.1,-2.71,-11.52,-1.3,1013.2,39.90645,32.806049,-86.0,1132,0.2,64.8,4.23,0.65,0.72,14:51:26.259
62.5,0,2.25,-2.11,-8.93,-1.8,1014.0,39.906434,32.806022,-87.5,1133,0.9,61.5,-1.28,-7.58,3.23,14:51:26.361
64.6,0,-1.64,1.18,-10.34,-2.0,1013.7,39.906449,32.806026,-94.3,1134,1.2,64.9,4.93,-1.22,-3.74,14:51:26.484
62.7,0,1.3,-1.13,-12.01,-1.7,1013.4,39.906415,32.806041,-87.1,1135,0.6,62.5,6.68,-0.2,3.4,14:51:26.933
61.0,0,-1.89,3.16,-9.01,-1.1,1012.6,39.906449,32.806019,-87.3,1136,0.5,60.6,2.08,-2.98,1.64,14:51:27.035
65.1,0,0.38,-2.97,-9.08,-1.5,1013.6,39.906427,32.806036,-104.2,1137,1.1,65.6,3.99,-5.87,1.3,14:51:27.142
64.8,0,-2.23,-2.76,-10.62,-1.2,1013.1,39.906423,32.806062,-89.1,1138,0.2,63.3,-0.15,-0.64,6.41,14:51:27.243
62.7,0,-2.24,0.67,-10.37,-1.3,1013.7,39.906441,32.806065,-88.3,1139,0.4,61.4,1.7,-3.0,9.1,14:51:27.344
64.1,0,3.9,1.49,-9.56,-1.7,1014.4,39.906506,32.806072,-98.8,1140,1.6,63.5,3.3,5.58,6.53,14:51:27.444
67.4,0,-1.83,2.08,-12.14,-1.0,1013.9,39.906402,32.806042,-87.5,1141,0.9,66.3,2.82,2.76,-0.78,14:51:27.545
61.7,0,8.61,0.53,-11.39,-0.9,1013.0,39.906453,32.806019,-94.6,1142,0.9,62.5,4.51,-8.2,4.09,14:51:27.646
62.1,0,2.32,0.24,-8.74,-1.2,1012.3,39.90648,32.806041,-104.6,1143,1.1,61.2,-8.27,-3.69,-3.65,14:51:27.747
64.1,0,-0.19,2.86,-11.14,-1.4,1012.5,39.906475,32.806058,-98.9,1144,0.8,63.5,3.11,2.87,-1.98,14:51:27.848
62.7,0,-2.41,-0.49,-10.51,-1.8,1013.3,39.906454,32.806005,-100.0,1145,1.5,62.7,-11.62,-3.18,-0.59,14:51:27.949
61.3,0,0.18,3.43,-9.33,-1.8,1013.9,39.906454,32.806038,-89.1,1146,0.0,60.4,5.48,6.01,0.56,14:51:28.050
61.7,0,-0.73,1.03,-11.03,-1.3,1013.2,39.906433,32.806083,-102.3,1147,1.8,59.6,6.13,3.16,3.17,14:51:28.151
58.3,0,3.2,-1.7,-11.82,-1.9,1013.4,39.906456,32.806025,-87.4,1148,0.4,57.4,1.33,-3.93,-0.53,14:51:28.252
60.0,0,0.78,0.35,-8.26,-1.7,1013.3,39.906428,32.806049,-93.4,1149,1.2,60.7,-5.1,-6.65,-0.79,14:51:28.353
63.6,0,-4.73,2.76,-10.97,-1.6,1013.0,39.906442,32.806017,-87.8,1150,1.8,62.4,-1.68,0.79,5.32,14:51:28.454
61.6,0,0.77,2.42,-8.62,-1.6,1014.0,39.906471,32.806064,-98.2,1151,0.1,60.2,-5.54,-2.36,-5.49,14:51:28.555
61.7,0,1.42,1.04,-8.13,-1.7,1013.7,39.906416,32.806061,-85.6,1152,1.4,62.2,0.27,4.69,0.6,14:51:28.656
62.4,0,2.55,0.76,-9.4,-1.3,1012.7,39.906462,32.806065,-88.2,1153,0.7,65.0,-4.47,-4.4,-1.56,14:51:28.756
56.7,0,1.73,-4.51,-9.2,-1.4,1013.2,39.906451,32.806064,-97.9,1154,1.3,56.9,7.13,-1.87,-0.29,14:51:28.857
58.5,0,0.21,-3.39,-9.93,-1.5,1013.7,39.906477,32.806026,-100.0,1155,1.5,57.6,0.3,-1.28,-0.82,14:51:28.958
57.1,0,3.09,1.62,-8.64,-1.4,1013.4,39.906439,32.80604,-89.1,1156,1.1,56.0,-5.72,-2.39,2.3,14:51:29.059
55.5,0,-3.14,3.92,-8.39,-1.2,1013.5,39.906463,32.806075,-86.1,1157,1.3,57.1,-4.62,2.25,-5.05,14:51:29.160
55.3,0,-0.67,3.57,-11.84,-1.0,1012.9,39.906467,32.806024,-90.9,1158,0.8,53.7,2.59,7.27,1.81,14:51:29.261
58.4,0,-0.85,2.06,-12.54,-1.3,1012.3,39.906439,32.806062,-85.4,1159,0.5,57.6,-2.26,-6.1,-1.82,14:51:29.362
56.9,0,2.18,-0.59,-8.56,-1.2,1012.9,39.906459,32.80603,-92.7,1160,0.1,57.5,-0.33,6.31,-1.26,14:51:29.463
57.8,0,1.44,2.02,-9.02,-1.4,1012.7,39.906453,32.806071,-104.8,1161,1.6,58.2,8.73,1.23,1.51,14:51:29.563
53.6,0,-2.21,0.62,-8.64,-0.9,1013.2,39.906479,32.806065,-94.2,1162,1.7,53.8,-0.5,9.64,-2.16,14:51:29.665
54.1,0,2.5,3.48,-8.32,-1.5,1012.6,39.906475,32.806054,-89.5,1163,1.4,54.5,1.58,1.65,-0.27,14:51:29.766
51.7,0,0.27,-0.92,-10.36,-1.5,1013.1,39.906452,32.806049,-99.3,1164,1.4,50.6,-3.68,2.79,-11.99,14:51:29.866
52.8,0,3.23,0.05,-11.77,-1.2,1012.6,39.906446,32.806051,-101.0,1165,1.6,51.8,6.65,-1.91,-0.28,14:51:29.969
54.2,0,-0.52,0.09,-11.4,-1.0,1012.9,39.906466,32.806078,-88.8,1166,0.7,54.2,5.71,-1.16,-2.34,14:51:30.071
51.6,0,-1.0,-4.77,-9.53,-1.9,1012.5,39.90646,32.806106,-100.3,1167,0.3,52.0,2.74,-4.33,0.51,14:51:30.171
54.8,0,4.26,-2.13,-8.44,-1.7,1013.4,39.906473,32.806079,-104.6,1168,1.6,53.5,-0.97,-3.73,3.38,14:51:30.272
57.9,0,1.98,0.83,-9.33,-1.9,1013.5,39.906471,32.806084,-93.0,1169,0.9,58.0,5.32,-1.81,-2.39,14:51:30.373
53.4,0,-3.48,-2.67,-10.03,-1.4,1013.9,39.906473,32.80604,-92.9,1170,0.3,53.3,-3.28,1.53,-2.2,14:51:30.474
52.3,0,-1.46,-3.02,-8.92,-1.2,1014.0,39.906467,32.806019,-102.5,1171,0.6,53.1,-2.61,8.15,-0.13,14:51:30.575
51.0,0,1.45,-0.56,-6.17,-1.5,1012.7,39.90646,32.806074,-98.9,1172,1.9,51.1,0.34,11.41,0.2,14:51:30.676
51.3,0,-1.89,3.01,-9.11,-2.4,1013.3,39.9065,32.806068,-95.6,1173,1.8,51.4,3.94,3.53,1.66,14:51:30.776
48.8,0,3.67,-1.06,-10.3,-1.0,1012.6,39.906485,32.806121,-99.9,1174,1.6,50.2,-3.9,-3.17,-1.48,14:51:30.878
50.4,0,2.17,0.88,-9.19,-1.3,1013.3,39.906434,32.806069,-94.4,1175,0.9,50.3,-1.97,-0.53,-6.31,14:51:30.978
49.1,0,-1.2,-4.52,-11.76,-1.5,1014.3,39.906496,32.80607,-102.0,1176,1.3,49.0,4.52,0.14,1.93,14:51:31.079
53.1,0,3.68,-0.8,-11.05,-1.9,1013.1,39.906503,32.806043,-87.9,1177,0.4,52.9,-10.89,-7.44,-5.52,14:51:31.180
42.2,0,4.53,-0.36,-10.34,-1.3,1012.9,39.90647,32.806068,-86.0,1178,1.4,41.0,0.6,3.76,-10.97,14:51:31.281
49.3,0,-0.76,1.47,-11.73,-1.5,1014.5,39.906495,32.806075,-102.0,1179,0.7,49.1,5.09,-1.61,1.51,14:51:31.381
49.8,0,1.41,-0.18,-10.63,-1.3,1013.7,39.906461,32.806093,-104.9,1180,1.5,50.6,9.79,-5.62,6.62,14:51:31.482
47.3,0,4.5,-0.18,-10.26,-1.5,1013.4,39.906447,32.806103,-91.3,1181,0.7,46.2,-4.14,-1.51,3.3,14:51:31.583
47.9,0,0.44,1.61,-10.34,-1.7,1012.8,39.906491,32.8061,-86.1,1182,0.6,48.9,1.39,8.68,4.33,14:51:31.685
46.2,0,3.4,-5.56,-7.43,-1.4,1013.2,39.906484,32.806067,-101.6,1183,1.9,43.0,5.02,6.85,3.29,14:51:31.785
51.4,0,2.34,0.17,-8.34,-1.3,1012.6,39.906473,32.806083,-100.1,1184,0.1,50.9,-3.75,3.2,-0.88,14:51:31.887
44.9,0,-4.22,-1.63,-10.18,-1.4,1013.5,39.90647,32.806102,-99.9,1185,0.1,47.6,-4.11,0.66,2.38,14:51:31.988
45.4,0,1.35,1.6,-11.38,-2.0,1014.1,39.906494,32.806061,-100.8,1186,1.3,45.3,-1.57,-1.33,-1.33,14:51:32.090
45.3,0,1.08,0.72,-8.94,-1.9,1013.8,39.90649,32.806066,-102.6,1187,0.6,46.5,6.55,-4.67,0.64,14:51:32.191
40.9,0,0.09,-0.78,-9.92,-1.5,1013.7,39.906494,32.806097,-89.1,1188,1.3,42.7,-5.42,-6.63,-1.92,14:51:32.292
40.9,0,-1.17,-0.5,-8.24,-1.9,1012.8,39.906495,32.806088,-94.9,1189,0.9,41.7,-7.19,-0.73,4.21,14:51:32.393
38.6,0,2.29,-4.65,-12.38,-1.8,1013.5,39.90647,32.806111,-93.7,1190,1.7,38.7,4.45,-0.52,6.2,14:51:32.493
39.9,0,1.66,0.46,-9.47,-1.2,1012.6,39.906485,32.80608,-98.8,1191,1.2,39.3,-3.65,3.65,-5.86,14:51:32.606
39.3,0,-1.76,2.42,-8.76,-1.3,1012.4,39.906467,32.806059,-93.6,1192,1.9,38.4,4.4,2.88,-4.28,14:51:32.832
42.2,0,2.16,1.15,-9.37,-1.1,1013.4,39.906492,32.806097,-89.5,1193,0.3,41.7,7.9,-0.35,1.58,14:51:32.975
40.6,0,0.95,5.55,-10.96,-1.1,1012.4,39.906487,32.806075,-91.9,1194,1.3,39.2,3.8,-2.06,5.02,14:51:33.095
38.9,0,2.18,-1.34,-9.71,-1.1,1013.8,39.906479,32.806111,-96.5,1195,0.9,38.5,-5.33,-2.2,-3.79,14:51:33.208
41.0,0,-1.38,-4.08,-8.66,-1.1,1013.7,39.906465,32.806095,-90.2,1196,1.5,40.9,-2.46,3.8,8.98,14:51:33.316
36.1,0,0.11,0.85,-9.09,-1.7,1012.6,39.906496,32.8061,-85.3,1197,0.1,33.9,-0.03,11.59,3.77,14:51:33.421
37.7,0,-1.93,-0.39,-10.51,-1.1,1012.9,39.906501,32.806111,-92.0,1198,1.6,38.1,3.65,0.59,-4.05,14:51:33.522
37.6,0,-0.91,-5.11,-10.92,-1.6,1013.8,39.906497,32.80609,-100.9,1199,0.4,36.3,2.49,4.17,4.96,14:51:33.623
38.3,0,1.74,-1.15,-8.3,-1.9,1013.6,39.906527,32.806075,-102.2,1200,0.0,37.6,2.0,5.16,2.2,14:51:33.726
36.9,0,4.07,-0.89,-10.4,-1.4,1012.9,39.906506,32.806101,-85.4,1201,0.3,36.5,-4.69,-1.35,-2.51,14:51:33.828
35.1,0,-0.69,1.11,-9.52,-2.1,1014.3,39.906501,32.806097,-103.1,1202,1.2,36.2,5.75,2.94,2.84,14:51:33.929
36.2,0,-2.46,3.03,-8.08,-1.2,1013.1,39.906486,32.806095,-85.0,1203,1.2,35.8,-7.95,-3.44,4.56,14:51:34.029
35.9,0,-2.46,-3.31,-11.98,-1.5,1013.7,39.906498,32.806095,-97.1,1204,0.1,37.1,-2.46,-6.59,-2.1,14:51:34.132
32.8,0,-1.05,0.59,-9.86,-1.7,1013.1,39.906512,32.806122,-99.4,1205,1.7,34.3,1.09,1.73,4.19,14:51:34.235
32.3,0,0.04,-6.68,-10.82,-1.1,1012.7,39.906523,32.806081,-93.1,1206,0.3,33.6,-7.86,-1.68,2.51,14:51:34.342
35.4,0,2.42,-1.78,-8.9,-1.5,1013.3,39.906523,32.806134,-104.3,1207,1.6,35.0,7.76,-1.28,1.1,14:51:34.445
28.1,0,-1.69,1.89,-8.76,-1.7,1013.2,39.906504,32.806093,-95.4,1208,0.8,28.0,-16.58,-4.15,4.16,14:51:34.547
30.4,0,3.22,-0.92,-9.73,-1.5,1013.9,39.906526,32.806122,-92.5,1209,1.9,29.9,3.52,9.64,0.06,14:51:34.655
30.7,0,-0.82,-2.21,-11.53,-1.5,1013.2,39.906541,32.806133,-104.0,1210,1.6,30.1,-1.81,8.02,-1.61,14:51:34.756
28.9,0,-2.23,-2.91,-9.93,-1.5,1013.3,39.906507,32.80611,-87.4,1211,0.2,28.8,7.52,3.09,5.2,14:51:34.857
32.5,0,-0.81,-2.52,-7.86,-1.8,1013.2,39.906525,32.806081,-101.5,1212,1.6,31.3,-2.31,4.43,-2.38,14:51:34.958
30.7,0,-3.36,1.51,-9.16,-1.5,1012.7,39.906518,32.806089,-87.4,1213,0.6,29.2,-4.48,-4.37,1.77,14:51:35.059
28.0,0,-0.86,-1.03,-9.99,-1.6,1013.7,39.906507,32.806107,-100.9,1214,0.4,27.9,-0.35,-8.47,1.94,14:51:35.159
25.4,0,-0.12,-0.94,-8.95,-1.4,1012.7,39.90655,32.806106,-100.5,1215,1.3,27.4,-7.7,-3.68,6.67,14:51:35.260
26.9,0,2.17,-2.98,-9.51,-1.5,1013.5,39.906535,32.806151,-101.7,1216,0.0,26.4,-3.88,3.48,-9.41,14:51:35.361
26.3,0,2.88,-0.13,-11.33,-1.4,1013.1,39.906526,32.806121,-102.4,1217,1.5,25.2,7.11,3.1,-1.53,14:51:35.462
27.4,0,0.92,-1.75,-9.52,-1.4,1013.7,39.9065,32.806109,-91.8,1218,1.5,27.6,5.78,-6.66,-5.86,14:51:35.563
32.3,0,1.15,1.78,-10.67,-1.7,1013.4,39.906565,32.806084,-96.0,1219,1.5,32.7,7.49,-5.17,-1.53,14:51:35.663
25.5,0,1.15,0.62,-11.55,-1.3,1013.5,39.906521,32.806146,-95.7,1220,0.1,24.5,-1.98,3.31,-2.09,14:51:35.764
21.4,0,-2.4,0.65,-8.47,-1.5,1012.7,39.906556,32.806123,-96.8,1221,1.5,20.1,7.4,-6.32,8.88,14:51:35.865
24.7,0,-0.03,1.71,-11.52,-1.9,1013.4,39.906495,32.806112,-88.1,1222,0.9,21.9,-6.96,-3.0,0.71,14:51:35.966
22.3,0,-2.05,2.96,-8.14,-1.2,1013.4,39.9065,32.806117,-100.5,1223,0.8,23.8,2.27,0.65,3.65,14:51:36.066
25.2,0,5.94,-3.12,-10.93,-1.0,1013.2,39.906561,32.806138,-87.0,1224,0.1,25.1,5.3,-2.51,-0.0,14:51:36.167
22.1,0,-2.28,-1.17,-8.09,-1.4,1012.9,39.906559,32.806135,-92.8,1225,1.9,21.9,5.84,-0.79,-0.49,14:51:36.268
19.6,0,1.5,2.86,-9.52,-1.1,1013.9,39.906515,32.806118,-97.5,1226,1.9,19.4,-3.05,-3.26,2.7,14:51:36.369
20.2,0,4.14,0.39,-10.51,-1.8,1013.1,39.906502,32.806113,-103.0,1227,1.6,20.7,-1.61,4.52,-6.74,14:51:36.469
17.8,0,-0.47,0.71,-10.01,-1.2,1013.1,39.906537,32.806132,-88.8,1228,0.3,17.9,-6.53,0.12,7.05,14:51:36.571
20.6,0,1.72,1.89,-8.63,-2.0,1013.2,39.906502,32.806161,-97.5,1229,1.9,19.2,-4.5,-3.33,6.79,14:51:36.672
17.1,0,0.54,-2.5,-10.36,-1.6,1014.0,39.906519,32.806109,-101.5,1230,1.6,16.7,-5.51,-8.52,1.49,14:51:36.774
15.8,0,-1.53,4.29,-10.74,-0.8,1013.1,39.90649,32.806109,-85.1,1231,0.4,16.2,-1.81,2.45,0.4,14:51:36.875
15.2,0,1.31,-2.8,-10.77,-1.3,1013.2,39.906523,32.80617,-101.8,1232,1.1,15.7,3.28,2.18,2.09,14:51:36.976
13.3,0,1.76,5.18,-8.83,-2.0,1013.5,39.906547,32.806109,-89.5,1233,1.6,13.5,8.48,-4.23,-5.03,14:51:37.077
14.4,0,1.77,-2.19,-9.81,-1.3,1013.2,39.906536,32.806154,-92.0,1234,0.6,14.4,12.49,12.29,-3.95,14:51:37.177
17.2,0,2.18,-2.32,-10.02,-1.5,1012.8,39.906539,32.806141,-94.5,1235,0.8,15.6,-14.35,-3.33,1.85,14:51:37.279
13.2,0,-0.72,1.08,-10.45,-1.1,1013.5,39.906531,32.806185,-103.4,1236,0.0,12.7,-0.38,-4.35,2.04,14:51:37.380
11.3,0,-0.35,2.26,-10.16,-1.3,1013.8,39.906563,32.806136,-87.1,1237,0.7,11.9,6.69,-0.51,-2.49,14:51:37.480
13.0,0,-3.54,-3.04,-11.28,-1.2,1013.7,39.906561,32.806166,-103.6,1238,1.0,11.6,-3.3,-1.5,-4.91,14:51:37.581
10.7,0,-0.42,-0.97,-11.11,-1.4,1012.8,39.906522,32.806126,-103.5,1239,1.0,11.0,-0.04,3.09,-8.21,14:51:37.685
10.2,0,-2.72,-1.21,-11.03,-1.3,1013.1,39.906539,32.80614,-95.2,1240,1.3,10.2,-6.18,8.04,1.72,14:51:37.786
10.4,0,2.41,-2.22,-10.95,-1.6,1013.9,39.906538,32.806139,-90.5,1241,1.9,9.5,3.65,-6.27,-7.72,14:51:37.888
8.4,0,-0.49,-0.23,-8.71,-1.3,1012.3,39.90654,32.806132,-104.6,1242,0.7,8.6,-4.08,2.44,1.36,14:51:38.009
7.0,0,-0.29,-2.76,-9.37,-1.7,1013.2,39.906543,32.806145,-100.2,1243,0.5,6.7,-5.39,-5.11,8.32,14:51:38.113
9.8,0,1.65,-3.95,-10.82,-2.0,1013.6,39.906558,32.806165,-101.9,1244,0.6,10.7,8.02,-4.04,6.46,14:51:38.214
5.9,0,-4.97,3.71,-9.67,-1.1,1012.9,39.906555,32.806161,-93.0,1245,1.3,5.4,-0.59,3.92,1.66,14:51:38.347
6.8,0,0.26,-1.8,-9.16,-1.9,1013.7,39.90655,32.806178,-95.2,1246,1.4,10.3,-6.54,1.11,-4.27,14:51:38.448
7.5,0,2.43,-3.13,-7.94,-1.3,1012.2,39.906507,32.806143,-93.1,1247,0.7,8.5,0.35,-5.17,-0.76,14:51:38.549
7.5,0,1.96,2.38,-9.27,-2.1,1014.1,39.906579,32.806159,-99.3,1248,1.6,7.3,13.93,-2.81,-6.8,14:51:38.650
0.1,0,-1.74,0.02,-9.58,-1.8,1013.7,39.906536,32.806159,-99.8,1249,1.6,-0.2,0.58,1.26,-8.44,14:51:38.750
2.9,0,-2.56,-2.15,-8.65,-1.7,1014.1,39.906556,32.80613,-86.5,1250,1.0,2.9,1.66,-2.74,2.45,14:51:38.851
2.8,0,-4.83,5.93,-10.31,-1.8,1013.3,39.906524,32.806144,-102.0,1251,0.7,4.2,-7.32,2.3,-2.24,14:51:38.952
0.5,0,-0.47,6.38,-8.23,-1.5,1013.2,39.906549,32.806138,-93.0,1252,1.0,1.5,0.55,4.23,4.21,14:51:39.053
